label,source,dataset,sample_number,filename,filepath,file_size,filename_length,extension_count,has_double_extension,has_uppercase_extension,has_unicode_control_char,special_char_ratio,extension_category,is_executable_extension,is_script_extension,is_macro_document,is_archive_extension,is_unknown_extension,magic_bytes_known,magic_bytes_valid,extension_mime_mismatch,has_content_type,claimed_mime_mismatch,embedded_file_signature_count,byte_entropy,header_entropy,printable_ratio,null_byte_ratio,unique_byte_count,url_count,ip_address_count,base64_candidate_count,suspicious_command_count,execution_api_count,network_api_count,obfuscation_pattern_count,suspicious_string_count,archive_entry_count,executable_entry_count,script_entry_count,archive_depth,compression_ratio,archive_bomb_suspected
1,mitra,image_anomaly_mitra,1179,met_323434_primary_000__marker_zip_002__002.1795f7ed..zip..jpg,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_323434_primary_000/7f7a47d585576dc3f03d/met_323434_primary_000__marker_zip_002__002.1795f7ed..zip..jpg,81256,62,2,1,0,0,0.22580645161290322,image,0,0,0,1,0,1,1,0,0,0,2,7.709066779453542,3.477121281635769,0.36371467953135767,0.04544895146204588,256,6,0,1,0,0,0,1,1,2,0,0,0,0.404487053263759,0
1,mitra,image_anomaly_mitra,1180,met_329923_primary_000__marker_pdf_002__001.c6e1eb4f..jpg..pdf,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_329923_primary_000/6f2d8b3845f7a4d4b5ff/met_329923_primary_000__marker_pdf_002__001.c6e1eb4f..jpg..pdf,1411880,62,2,1,0,0,0.22580645161290322,document,0,0,0,0,0,1,0,1,0,0,31,7.962355904082197,5.072845754531357,0.3750269144686517,0.007708870442247217,256,16,0,2,0,0,0,2,2,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1181,met_329923_primary_000__marker_zip_001__001.a0339acc..jpg..zip,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_329923_primary_000/7fbdd6caf069f1151939/met_329923_primary_000__marker_zip_001__001.a0339acc..jpg..zip,1408594,62,2,1,0,0,0.22580645161290322,archive,0,0,0,1,0,1,0,1,0,0,32,7.962234123447707,6.22179431031934,0.37337089324532124,0.007789327513818744,256,16,0,2,0,0,0,2,2,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1182,met_329923_primary_000__marker_zip_001__002.b2829bbc..zip..jpg,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_329923_primary_000/7fbdd6caf069f1151939/met_329923_primary_000__marker_zip_001__002.b2829bbc..zip..jpg,1408590,62,2,1,0,0,0.22580645161290322,image,0,0,0,1,0,1,1,0,0,0,32,7.962233868681489,6.387354205837507,0.3733712435840095,0.0077893496333212645,256,16,0,2,0,0,0,2,2,2,0,0,0,0.0015242192547157086,0
1,mitra,image_anomaly_mitra,1183,met_329923_primary_000__marker_zip_002__001.8c2bed78..jpg..zip,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_329923_primary_000/cf833055600c0e869ff7/met_329923_primary_000__marker_zip_002__001.8c2bed78..jpg..zip,1441080,62,2,1,0,0,0.22580645161290322,archive,0,0,0,1,0,1,0,1,0,0,32,7.963924921951664,7.988340858219542,0.3733713603686124,0.00770533211202709,256,16,0,2,0,0,0,2,2,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1184,met_329923_primary_000__marker_zip_002__002.e3021871..zip..jpg,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_329923_primary_000/cf833055600c0e869ff7/met_329923_primary_000__marker_zip_002__002.e3021871..zip..jpg,1441076,62,2,1,0,0,0.22580645161290322,image,0,0,0,1,0,1,1,0,0,0,32,7.9639247633298735,6.387354205837507,0.37337170281095516,0.007705353499746023,256,16,0,2,0,0,0,2,2,2,0,0,0,0.02280726346146907,0
1,mitra,image_anomaly_mitra,1185,met_329923_primary_000__marker_pdf_001__001.5934b2ea..jpg..pdf,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_329923_primary_000/d3fdcb25afc779028f3e/met_329923_primary_000__marker_pdf_001__001.5934b2ea..jpg..pdf,1410089,62,2,1,0,0,0.22580645161290322,document,0,0,0,0,0,1,0,1,0,0,31,7.9623152585005545,5.250824256483538,0.3742600644356491,0.007718661729862441,256,16,0,2,0,0,0,2,2,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1186,met_334871_primary_000__marker_zip_001__001.36665224..jpg..zip,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_334871_primary_000/4f2108dc1d4788573407/met_334871_primary_000__marker_zip_001__001.36665224..jpg..zip,2423559,62,2,1,0,0,0.22580645161290322,archive,0,0,0,1,0,1,0,1,0,0,51,7.981432206732545,7.799402159216609,0.3731706139607082,0.008242836258576747,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1187,met_334871_primary_000__marker_zip_001__002.17f612f8..zip..jpg,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_334871_primary_000/4f2108dc1d4788573407/met_334871_primary_000__marker_zip_001__002.17f612f8..zip..jpg,2423555,62,2,1,0,0,0.22580645161290322,image,0,0,0,1,0,1,1,0,0,0,51,7.981431640309461,7.848869956895822,0.3731708172498664,0.00824284986311431,256,0,0,0,0,0,0,0,0,2,0,0,0,0.0008858887048158594,0
1,mitra,image_anomaly_mitra,1188,met_334871_primary_000__marker_pdf_001__001.9013147f..jpg..pdf,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_334871_primary_000/700d32e85c8980c4a14e/met_334871_primary_000__marker_pdf_001__001.9013147f..jpg..pdf,2425054,62,2,1,0,0,0.22580645161290322,document,0,0,0,0,0,1,0,1,0,0,50,7.981499429417359,5.250824256483538,0.37368776117975105,0.008201466853933975,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1189,met_334871_primary_000__marker_pdf_002__001.5b3295ff..jpg..pdf,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_334871_primary_000/c669dc6ecb65b33f9cf9/met_334871_primary_000__marker_pdf_002__001.5b3295ff..jpg..pdf,2426845,62,2,1,0,0,0.22580645161290322,document,0,0,0,0,0,1,0,1,0,0,50,7.981515243948993,5.072845754531357,0.37413431842577505,0.008195414210631498,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1190,met_334871_primary_000__marker_zip_002__001.cd262e82..jpg..zip,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_334871_primary_000/f2740deb7ad3305136e3/met_334871_primary_000__marker_zip_002__001.cd262e82..jpg..zip,2456045,62,2,1,0,0,0.22580645161290322,archive,0,0,0,1,0,1,0,1,0,0,51,7.981911181099381,7.988340858219542,0.37317353712981643,0.008187553566811683,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1191,met_334871_primary_000__marker_zip_002__002.f4352205..zip..jpg,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_334871_primary_000/f2740deb7ad3305136e3/met_334871_primary_000__marker_zip_002__002.f4352205..zip..jpg,2456041,62,2,1,0,0,0.22580645161290322,image,0,0,0,1,0,1,1,0,0,0,51,7.981910912279084,7.848869956895822,0.37317373773483425,0.008187566901366874,256,0,0,0,0,0,0,0,0,2,0,0,0,0.013382105591885478,0
1,mitra,image_anomaly_mitra,1192,met_335146_primary_000__marker_pdf_002__001.a4d17a1b..jpg..pdf,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_335146_primary_000/3811338d2204b4595261/met_335146_primary_000__marker_pdf_002__001.a4d17a1b..jpg..pdf,2069651,62,2,1,0,0,0.22580645161290322,document,0,0,0,0,0,1,0,1,0,0,33,7.964362791332174,5.072845754531357,0.38205765126584146,0.008873959909182756,256,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1193,met_335146_primary_000__marker_zip_002__001.20404f59..jpg..zip,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_335146_primary_000/632856afcb8587c448a4/met_335146_primary_000__marker_zip_002__001.20404f59..jpg..zip,2098851,62,2,1,0,0,0.22580645161290322,archive,0,0,0,1,0,1,0,1,0,0,34,7.9653132507503415,7.988340858219542,0.3808231265582931,0.008855321316282099,256,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1194,met_335146_primary_000__marker_zip_002__002.f05259d0..zip..jpg,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_335146_primary_000/632856afcb8587c448a4/met_335146_primary_000__marker_zip_002__002.f05259d0..zip..jpg,2098847,62,2,1,0,0,0.22580645161290322,image,0,0,0,1,0,1,1,0,0,0,34,7.965312757576421,3.4576490897455763,0.3808233758820915,0.008855338192826823,256,6,0,0,0,0,0,0,0,2,0,0,0,0.015659550219715872,0
1,mitra,image_anomaly_mitra,1195,met_335146_primary_000__marker_pdf_001__001.805f5dd5..jpg..pdf,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_335146_primary_000/a0f50872a99179dfcaf9/met_335146_primary_000__marker_pdf_001__001.805f5dd5..jpg..pdf,2067860,62,2,1,0,0,0.22580645161290322,document,0,0,0,0,0,1,0,1,0,0,33,7.964340311349673,5.250824256483538,0.38154081997814165,0.008881645759384098,256,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1196,met_335146_primary_000__marker_zip_001__001.dcdd752d..jpg..zip,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_335146_primary_000/e576bcc67cfc2c5a4150/met_335146_primary_000__marker_zip_001__001.dcdd752d..jpg..zip,2066365,62,2,1,0,0,0.22580645161290322,archive,0,0,0,1,0,1,0,1,0,0,34,7.964236966319563,3.480595038021993,0.3809399597844524,0.008930658426754228,256,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1197,met_335146_primary_000__marker_zip_001__002.eb82d36a..zip..jpg,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_335146_primary_000/e576bcc67cfc2c5a4150/met_335146_primary_000__marker_zip_001__002.eb82d36a..zip..jpg,2066361,62,2,1,0,0,0.22580645161290322,image,0,0,0,1,0,1,1,0,0,0,34,7.964236269223885,3.4576490897455763,0.38094021325412164,0.008930675714456477,256,6,0,0,0,0,0,0,0,2,0,0,0,0.0010390246428383036,0
1,mitra,image_anomaly_mitra,1198,met_336371_primary_000__marker_pdf_001__001.d9499b06..jpg..pdf,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_336371_primary_000/940f8395e6084afb355c/met_336371_primary_000__marker_pdf_001__001.d9499b06..jpg..pdf,2249013,62,2,1,0,0,0.22580645161290322,document,0,0,0,0,0,1,0,1,0,0,51,7.983265948596838,5.250824256483538,0.37250384946641035,0.008294305101838007,256,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1199,met_336371_primary_000__marker_pdf_002__001.81f64bf1..jpg..pdf,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_336371_primary_000/992c649ad631b87596da/met_336371_primary_000__marker_pdf_002__001.81f64bf1..jpg..pdf,2250804,62,2,1,0,0,0.22580645161290322,document,0,0,0,0,0,1,0,1,0,0,51,7.983274372020121,5.072845754531357,0.372986275126577,0.008287705193344245,256,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1200,met_336371_primary_000__marker_zip_001__001.ae95aca0..jpg..zip,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_336371_primary_000/b7553d1fc5cefab71d69/met_336371_primary_000__marker_zip_001__001.ae95aca0..jpg..zip,2247518,62,2,1,0,0,0.22580645161290322,archive,0,0,0,1,0,1,0,1,0,0,52,7.983207106857204,3.4780575547052526,0.37194540822364935,0.008338976595515586,256,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1201,met_336371_primary_000__marker_zip_001__002.9ed5bd43..zip..jpg,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_336371_primary_000/b7553d1fc5cefab71d69/met_336371_primary_000__marker_zip_001__002.9ed5bd43..zip..jpg,2247514,62,2,1,0,0,0.22580645161290322,image,0,0,0,1,0,1,1,0,0,0,52,7.983206784528801,3.474888414748149,0.3719456252552821,0.008338991436760795,256,6,0,0,0,0,0,0,0,2,0,0,0,0.0009552776979364756,0
1,mitra,image_anomaly_mitra,1202,met_336371_primary_000__marker_zip_002__001.a4941a08..jpg..zip,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_336371_primary_000/b87f5e2fe50046b403cc/met_336371_primary_000__marker_zip_002__001.a4941a08..jpg..zip,2280004,62,2,1,0,0,0.22580645161290322,archive,0,0,0,1,0,1,0,1,0,0,52,7.983673430175139,7.988340858219542,0.37196601409471214,0.008278055652533943,256,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1203,met_336371_primary_000__marker_zip_002__002.b72d737d..zip..jpg,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_336371_primary_000/b87f5e2fe50046b403cc/met_336371_primary_000__marker_zip_002__002.b72d737d..zip..jpg,2280000,62,2,1,0,0,0.22580645161290322,image,0,0,0,1,0,1,1,0,0,0,52,7.983673402533247,3.474888414748149,0.37196622807017543,0.008278070175438596,256,6,0,0,0,0,0,0,0,2,0,0,0,0.014415350877192982,0
1,mitra,image_anomaly_mitra,1204,met_339401_primary_000__marker_zip_001__001.8d7f8771..jpg..zip,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_339401_primary_000/06dca54559093f9a5975/met_339401_primary_000__marker_zip_001__001.8d7f8771..jpg..zip,1923614,62,2,1,0,0,0.22580645161290322,archive,0,0,0,1,0,1,0,1,0,0,26,7.97220886190822,3.4837857914516768,0.37324016148769973,0.010960618918348484,256,6,0,0,1,0,0,0,1,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1205,met_339401_primary_000__marker_zip_001__002.e28e5486..zip..jpg,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_339401_primary_000/06dca54559093f9a5975/met_339401_primary_000__marker_zip_001__002.e28e5486..zip..jpg,1923610,62,2,1,0,0,0.22580645161290322,image,0,0,0,1,0,1,1,0,0,0,26,7.9722082864320445,3.4909233282329413,0.373240417756198,0.010960641710117956,256,6,0,0,1,0,0,0,1,2,0,0,0,0.0011161306085952973,0
1,mitra,image_anomaly_mitra,1206,met_339401_primary_000__marker_pdf_002__001.ade02880..jpg..pdf,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_339401_primary_000/32830accbc25644a7931/met_339401_primary_000__marker_pdf_002__001.ade02880..jpg..pdf,1926900,62,2,1,0,0,0.22580645161290322,document,0,0,0,0,0,1,0,1,0,0,25,7.972271873460226,5.072845754531357,0.3744537858736831,0.01089625823862162,256,6,0,0,1,0,0,0,1,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1207,met_339401_primary_000__marker_zip_002__001.9dc4a3ab..jpg..zip,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_339401_primary_000/aec3e2c6e3814c11146d/met_339401_primary_000__marker_zip_002__001.9dc4a3ab..jpg..zip,1956100,62,2,1,0,0,0.22580645161290322,archive,0,0,0,1,0,1,0,1,0,0,26,7.9730897533117435,7.988340858219542,0.37324267675476713,0.010846071264250294,256,6,0,0,1,0,0,0,1,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1208,met_339401_primary_000__marker_zip_002__002.7465abc4..zip..jpg,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_339401_primary_000/aec3e2c6e3814c11146d/met_339401_primary_000__marker_zip_002__002.7465abc4..zip..jpg,1956096,62,2,1,0,0,0.22580645161290322,image,0,0,0,1,0,1,1,0,0,0,26,7.973089514635997,3.4909233282329413,0.373242928772412,0.010846093443266588,256,6,0,0,1,0,0,0,1,2,0,0,0,0.01680234507917812,0
1,mitra,image_anomaly_mitra,1209,met_339401_primary_000__marker_pdf_001__001.472e2c3c..jpg..pdf,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_339401_primary_000/d961127c99dddf0a64a9/met_339401_primary_000__marker_pdf_001__001.472e2c3c..jpg..pdf,1925109,62,2,1,0,0,0.22580645161290322,document,0,0,0,0,0,1,0,1,0,0,25,7.972269016333508,5.250824256483538,0.3738915562703203,0.010906395430076946,256,6,0,0,1,0,0,0,1,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1210,met_33955_primary_000__marker_zip_002__001.ee3ba8ca..jpg..zip,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_33955_primary_000/4fb3a106d4f04de5f55a/met_33955_primary_000__marker_zip_002__001.ee3ba8ca..jpg..zip,1346881,61,2,1,0,0,0.22950819672131148,archive,0,0,0,1,0,1,0,1,0,0,30,7.8743898339774905,7.988340858219542,0.37202470002917853,0.015777934353517497,256,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1211,met_33955_primary_000__marker_zip_002__002.f689906c..zip..jpg,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_33955_primary_000/4fb3a106d4f04de5f55a/met_33955_primary_000__marker_zip_002__002.f689906c..zip..jpg,1346877,61,2,1,0,0,0.22950819672131148,image,0,0,0,1,0,1,1,0,0,0,30,7.874389447178115,5.357670513814543,0.3720250624221811,0.015777981211350406,256,17,0,0,0,0,0,0,0,2,0,0,0,0.02440237675749159,0
1,mitra,image_anomaly_mitra,1212,met_33955_primary_000__marker_pdf_002__001.e4694a01..jpg..pdf,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_33955_primary_000/8e829fce31cc4e0c4672/met_33955_primary_000__marker_pdf_002__001.e4694a01..jpg..pdf,1317681,61,2,1,0,0,0.22950819672131148,document,0,0,0,0,0,1,0,1,0,0,29,7.86876500727457,5.072845754531357,0.3737687649742237,0.015960615657355612,256,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1213,met_33955_primary_000__marker_pdf_001__001.98c83b6b..jpg..pdf,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_33955_primary_000/ab82f5d016bced9e9075/met_33955_primary_000__marker_pdf_001__001.98c83b6b..jpg..pdf,1315890,61,2,1,0,0,0.22950819672131148,document,0,0,0,0,0,1,0,1,0,0,29,7.868647222641069,5.250824256483538,0.37294530697854683,0.015982338949304273,256,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1214,met_33955_primary_000__marker_zip_001__001.acd2a08f..jpg..zip,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_33955_primary_000/ad70b5b5fe6fc64f286e/met_33955_primary_000__marker_zip_001__001.acd2a08f..jpg..zip,1314395,61,2,1,0,0,0.22950819672131148,archive,0,0,0,1,0,1,0,1,0,0,30,7.868594505607838,5.216283124460954,0.3719909159727479,0.016067468302907423,256,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1215,met_33955_primary_000__marker_zip_001__002.4ac0c532..zip..jpg,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_33955_primary_000/ad70b5b5fe6fc64f286e/met_33955_primary_000__marker_zip_001__002.4ac0c532..zip..jpg,1314391,61,2,1,0,0,0.22950819672131148,image,0,0,0,1,0,1,1,0,0,0,30,7.868593731707462,5.357670513814543,0.3719912872197086,0.016067517199980827,256,17,0,0,0,0,0,0,0,2,0,0,0,0.001633456102483964,0
1,mitra,image_anomaly_mitra,1216,met_340582_primary_000__marker_pdf_002__001.dac27ccc..jpg..pdf,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_340582_primary_000/1fb034394b0d0af5e167/met_340582_primary_000__marker_pdf_002__001.dac27ccc..jpg..pdf,1734185,62,2,1,0,0,0.22580645161290322,document,0,0,0,0,0,1,0,1,0,0,20,7.97726967697323,5.072845754531357,0.3730046102347789,0.009189907651144486,256,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1217,met_340582_primary_000__marker_pdf_001__001.21f6eec8..jpg..pdf,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_340582_primary_000/2f9605487f4d6e469025/met_340582_primary_000__marker_pdf_001__001.21f6eec8..jpg..pdf,1732394,62,2,1,0,0,0.22580645161290322,document,0,0,0,0,0,1,0,1,0,0,20,7.977278103183229,5.250824256483538,0.37237833887672206,0.009199408448655444,256,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1218,met_340582_primary_000__marker_zip_001__001.fa93999f..jpg..zip,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_340582_primary_000/3b8f923ab8476be6e75b/met_340582_primary_000__marker_zip_001__001.fa93999f..jpg..zip,1730899,62,2,1,0,0,0.22580645161290322,archive,0,0,0,1,0,1,0,1,0,0,21,7.977246575060831,3.5256898296040586,0.37165311205333185,0.009258194730021797,256,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1219,met_340582_primary_000__marker_zip_001__002.5a55e5ab..zip..jpg,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_340582_primary_000/3b8f923ab8476be6e75b/met_340582_primary_000__marker_zip_001__002.5a55e5ab..zip..jpg,1730895,62,2,1,0,0,0.22580645161290322,image,0,0,0,1,0,1,1,0,0,0,21,7.9772463099902655,3.52256572393008,0.37165339318676177,0.009258216125183792,256,6,0,0,0,0,0,0,0,2,0,0,0,0.001240398753246153,0
1,mitra,image_anomaly_mitra,1220,met_340582_primary_000__marker_zip_002__001.a3ba3e61..jpg..zip,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_340582_primary_000/c96750b43e9645573334/met_340582_primary_000__marker_zip_002__001.a3ba3e61..jpg..zip,1763385,62,2,1,0,0,0.22580645161290322,archive,0,0,0,1,0,1,0,1,0,0,21,7.978052853563657,7.988340858219542,0.37168513966036915,0.009162491458189788,256,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1221,met_340582_primary_000__marker_zip_002__002.21109330..zip..jpg,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_340582_primary_000/c96750b43e9645573334/met_340582_primary_000__marker_zip_002__002.21109330..zip..jpg,1763381,62,2,1,0,0,0.22580645161290322,image,0,0,0,1,0,1,1,0,0,0,21,7.978052761760866,3.52256572393008,0.3716854156872508,0.009162512242107634,256,6,0,0,0,0,0,0,0,2,0,0,0,0.018638626592891724,0
1,mitra,image_anomaly_mitra,1222,met_345446_primary_000__marker_zip_001__001.3c82e40b..jpg..zip,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_345446_primary_000/257f5bbf2ef737c9ba99/met_345446_primary_000__marker_zip_001__001.3c82e40b..jpg..zip,1834414,62,2,1,0,0,0.22580645161290322,archive,0,0,0,1,0,1,0,1,0,0,44,7.981999802395196,3.5329950825442573,0.3756676519040958,0.00806142997164217,256,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1223,met_345446_primary_000__marker_zip_001__002.06e9f102..zip..jpg,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_345446_primary_000/257f5bbf2ef737c9ba99/met_345446_primary_000__marker_zip_001__002.06e9f102..zip..jpg,1834410,62,2,1,0,0,0.22580645161290322,image,0,0,0,1,0,1,1,0,0,0,44,7.98199905229788,3.5598803107203048,0.3756679259271373,0.008061447549893427,256,6,0,0,0,0,0,0,0,2,0,0,0,0.0011704035629984573,0
1,mitra,image_anomaly_mitra,1224,met_345446_primary_000__marker_pdf_002__001.9a8fc2c2..jpg..pdf,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_345446_primary_000/58997677cbaf2c7a0617/met_345446_primary_000__marker_pdf_002__001.9a8fc2c2..jpg..pdf,1837700,62,2,1,0,0,0.22580645161290322,document,0,0,0,0,0,1,0,1,0,0,43,7.9820157226904636,5.072845754531357,0.37693584371769057,0.00799912934646569,256,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1225,met_345446_primary_000__marker_zip_002__001.847412da..jpg..zip,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_345446_primary_000/874db0b6849e2bffdffe/met_345446_primary_000__marker_zip_002__001.847412da..jpg..zip,1866900,62,2,1,0,0,0.22580645161290322,archive,0,0,0,1,0,1,0,1,0,0,44,7.982606155934249,7.988340858219542,0.37562804649418824,0.007991858160587069,256,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1226,met_345446_primary_000__marker_zip_002__002.614312cb..zip..jpg,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_345446_primary_000/874db0b6849e2bffdffe/met_345446_primary_000__marker_zip_002__002.614312cb..zip..jpg,1866896,62,2,1,0,0,0.22580645161290322,image,0,0,0,1,0,1,1,0,0,0,44,7.982605839431468,3.5598803107203048,0.37562831566407556,0.007991875283893692,256,6,0,0,0,0,0,0,0,2,0,0,0,0.017605158509097454,0
1,mitra,image_anomaly_mitra,1227,met_345446_primary_000__marker_pdf_001__001.25997853..jpg..pdf,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_345446_primary_000/e657541518fa430b818c/met_345446_primary_000__marker_pdf_001__001.25997853..jpg..pdf,1835909,62,2,1,0,0,0.22580645161290322,document,0,0,0,0,0,1,0,1,0,0,43,7.982028158179871,5.250824256483538,0.37634871880904774,0.008006932805493083,256,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1228,met_348607_primary_000__marker_pdf_002__001.a589209f..jpg..pdf,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_348607_primary_000/155e6df4f1765cf0303c/met_348607_primary_000__marker_pdf_002__001.a589209f..jpg..pdf,2049395,62,2,1,0,0,0.22580645161290322,document,0,0,0,0,0,1,0,1,0,0,55,7.971047922759836,5.072845754531357,0.37951785770922636,0.007321185032655979,256,6,0,0,2,0,0,0,2,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1229,met_348607_primary_000__marker_zip_001__001.8f6e356b..jpg..zip,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_348607_primary_000/2498692dc954f41b5a70/met_348607_primary_000__marker_zip_001__001.8f6e356b..jpg..zip,2046109,62,2,1,0,0,0.22580645161290322,archive,0,0,0,1,0,1,0,1,0,0,56,7.970959496350541,3.491702889823511,0.3783850224988014,0.0073759511345681,256,6,0,0,2,0,0,0,2,0,0,0,0,0.0,0
1,mitra,image_anomaly_mitra,1230,met_348607_primary_000__marker_zip_001__002.c6a65ef3..zip..jpg,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_348607_primary_000/2498692dc954f41b5a70/met_348607_primary_000__marker_zip_001__002.c6a65ef3..zip..jpg,2046105,62,2,1,0,0,0.22580645161290322,image,0,0,0,1,0,1,1,0,0,0,56,7.970958763148389,3.4972910355133253,0.3783852734830324,0.007375965554064919,256,6,0,0,2,0,0,0,2,2,0,0,0,0.0010493107636216127,0
1,mitra,image_anomaly_mitra,1231,met_348607_primary_000__marker_pdf_001__001.10dee88c..jpg..pdf,data/raw/image_anomaly/anomalous/mitra/files/jpg/met_348607_primary_000/5765e1b15890317a8dce/met_348607_primary_000__marker_pdf_001__001.10dee88c..jpg..pdf,2047604,62,2,1,0,0,0.22580645161290322,document,0,0,0,0,0,1,0,1,0,0,55,7.9710382044078925,5.250824256483538,0.3789936921396911,0.007327588732977666,256,6,0,0,2,0,0,0,2,0,0,0,0,0.0,0
