label,filename,filepath,file_size,filename_length,extension_count,has_double_extension,has_uppercase_extension,has_unicode_control_char,special_char_ratio,extension_category,is_executable_extension,is_script_extension,is_macro_document,is_archive_extension,is_unknown_extension,magic_bytes_known,magic_bytes_valid,extension_mime_mismatch,has_content_type,claimed_mime_mismatch,embedded_file_signature_count,byte_entropy,header_entropy,printable_ratio,null_byte_ratio,unique_byte_count,url_count,ip_address_count,base64_candidate_count,suspicious_command_count,execution_api_count,network_api_count,obfuscation_pattern_count,suspicious_string_count,archive_entry_count,executable_entry_count,script_entry_count,archive_depth,compression_ratio,archive_bomb_suspected
benign,ClientInterface.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Psr\Http\Client\ClientInterface.php,592,19,1,0,0,0,0.05263157894736842,script,0,1,0,0,0,0,0,0,0,0,0,4.585981010294953,4.585981010294953,0.9679054054054054,0.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,NetworkExceptionInterface.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Psr\Http\Client\NetworkExceptionInterface.php,719,29,1,0,0,0,0.034482758620689655,script,0,1,0,0,0,0,0,0,0,0,0,4.5674163478835315,4.5674163478835315,0.9680111265646731,0.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,RequestExceptionInterface.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Psr\Http\Client\RequestExceptionInterface.php,647,29,1,0,0,0,0.034482758620689655,script,0,1,0,0,0,0,0,0,0,0,0,4.621467479796391,4.621467479796391,0.964451313755796,0.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,MessageInterface.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Psr\Http\Message\MessageInterface.php,7123,20,1,0,0,0,0.05,script,0,1,0,0,0,0,0,0,0,0,0,4.409875519995979,4.401422282509863,0.9751509195563667,0.0,76,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,RequestFactoryInterface.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Psr\Http\Message\RequestFactoryInterface.php,530,27,1,0,0,0,0.037037037037037035,script,0,1,0,0,0,0,0,0,0,0,0,4.509154983649362,4.509154983649362,0.9660377358490566,0.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,RequestInterface.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Psr\Http\Message\RequestInterface.php,4945,20,1,0,0,0,0.05,script,0,1,0,0,0,0,0,0,0,0,0,4.478952957280614,4.475967337842309,0.9737108190091001,0.0,76,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,ResponseFactoryInterface.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Psr\Http\Message\ResponseFactoryInterface.php,577,28,1,0,0,0,0.03571428571428571,script,0,1,0,0,0,0,0,0,0,0,0,4.47325947421826,4.47325947421826,0.9688041594454073,0.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,ResponseInterface.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Psr\Http\Message\ResponseInterface.php,2663,21,1,0,0,0,0.047619047619047616,script,0,1,0,0,0,0,0,0,0,0,0,4.498665835096185,4.498665835096185,0.9752159218926023,0.0,68,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,ServerRequestFactoryInterface.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Psr\Http\Message\ServerRequestFactoryInterface.php,958,33,1,0,0,0,0.030303030303030304,script,0,1,0,0,0,0,0,0,0,0,0,4.506611846372441,4.506611846372441,0.9749478079331941,0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,ServerRequestInterface.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Psr\Http\Message\ServerRequestInterface.php,10317,26,1,0,0,0,0.038461538461538464,script,0,1,0,0,0,0,0,0,0,0,0,4.52277527772957,4.629745076676825,0.9758650770572841,0.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
