label,filename,filepath,file_size,filename_length,extension_count,has_double_extension,has_uppercase_extension,has_unicode_control_char,special_char_ratio,extension_category,is_executable_extension,is_script_extension,is_macro_document,is_archive_extension,is_unknown_extension,magic_bytes_known,magic_bytes_valid,extension_mime_mismatch,has_content_type,claimed_mime_mismatch,embedded_file_signature_count,byte_entropy,header_entropy,printable_ratio,null_byte_ratio,unique_byte_count,url_count,ip_address_count,base64_candidate_count,suspicious_command_count,execution_api_count,network_api_count,obfuscation_pattern_count,suspicious_string_count,archive_entry_count,executable_entry_count,script_entry_count,archive_depth,compression_ratio,archive_bomb_suspected
malware,8804de9a60c9620a8cf14a672173b95a04ef74538fc2489f14df9e92fe12f7b2.cmd,data\raw\malware_bazaar\8804de9a60c9620a8cf14a672173b95a04ef74538fc2489f14df9e92fe12f7b2.cmd,82758,68,1,0,0,0,0.014705882352941176,script,0,1,0,0,0,0,0,0,0,0,1,5.036505131445103,4.504506306923767,0.3610285410473912,0.0,113,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0
malware,8805e88908e6af8d7ab80870872cf5d29fcf5c5a05f30a3dca3293c665a3ba20.jar,data\raw\malware_bazaar\8805e88908e6af8d7ab80870872cf5d29fcf5c5a05f30a3dca3293c665a3ba20.jar,1387567,68,1,0,0,0,0.014705882352941176,archive,1,0,0,1,0,1,1,0,0,0,50,7.99579849961598,7.922253443518776,0.3661711470509172,0.0055781090210418665,256,0,0,8,0,0,0,8,8,0,0,0,0,0.0,0
malware,88361dfe97130e7ed8a82326a026a34311f5b712ac4216c3f7f168839ea24293.wsf,data\raw\malware_bazaar\88361dfe97130e7ed8a82326a026a34311f5b712ac4216c3f7f168839ea24293.wsf,786,68,0,0,0,0,0.014705882352941176,unknown,0,0,0,0,1,0,0,0,0,0,0,5.252915774394855,5.252915774394855,0.9338422391857506,0.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,886298aa99068d65ed1643de260cb5352f824a363dd745837a0d3fa15c57e1d5.vbs,data\raw\malware_bazaar\886298aa99068d65ed1643de260cb5352f824a363dd745837a0d3fa15c57e1d5.vbs,2449134,68,1,0,0,0,0.014705882352941176,script,0,1,0,0,0,0,0,0,0,0,223,5.388593248598614,5.515997419799476,0.9998211612757816,0.0,74,0,0,115,0,0,0,115,115,0,0,0,0,0.0,0
malware,88b49b04b394d30ece4d4a30184d9d6a9ab4d623a1dee0c376a862702013b172.jar,data\raw\malware_bazaar\88b49b04b394d30ece4d4a30184d9d6a9ab4d623a1dee0c376a862702013b172.jar,5102821,68,1,0,0,0,0.014705882352941176,archive,1,0,0,1,0,1,1,0,0,0,85,7.977514334789367,7.935079774918474,0.3734689106280624,0.0036438667944652574,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,88caa1005134c0d2b13de1e4f27a59ed263b382cf64822cb7c467baf7119c6f7.docm,data\raw\malware_bazaar\88caa1005134c0d2b13de1e4f27a59ed263b382cf64822cb7c467baf7119c6f7.docm,113213,69,1,0,0,0,0.014492753623188406,document,0,0,1,0,0,1,1,0,0,0,20,7.928429527401599,6.212208482541685,0.3458790068278378,0.029528411048201177,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,89b1dcd07cae7ec63b1d11f671b2bf32ee794756a1a35aa760da518c6b9be3c8.docx,data\raw\malware_bazaar\89b1dcd07cae7ec63b1d11f671b2bf32ee794756a1a35aa760da518c6b9be3c8.docx,671945,69,1,0,0,0,0.014492753623188406,document,0,0,0,0,0,1,1,0,0,0,33,7.986536311414234,7.784957992348155,0.3662293788926177,0.003896152214839012,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,89c007edca81ba4cdbeb5e3301e0a1653a35f3387ec2a753e85f07458206c17f.lnk,data\raw\malware_bazaar\89c007edca81ba4cdbeb5e3301e0a1653a35f3387ec2a753e85f07458206c17f.lnk,1385,68,0,0,0,0,0.014705882352941176,unknown,0,0,0,0,1,0,0,0,0,0,0,4.610655821582587,4.610655821582587,0.38267148014440433,0.4584837545126354,173,0,0,0,2,0,0,0,2,0,0,0,0,0.0,0
malware,89ca62c1cd7e4638f47e52d3f8d4c05af321fd0dfdf0407eac36e161573acabb.html,data\raw\malware_bazaar\89ca62c1cd7e4638f47e52d3f8d4c05af321fd0dfdf0407eac36e161573acabb.html,205033,69,0,0,0,0,0.014492753623188406,unknown,0,0,0,0,1,0,0,0,0,0,0,5.096049047410949,5.094829897734461,0.9820419152038941,0.0,91,0,0,0,0,1,2,2,5,0,0,0,0,0.0,0
malware,8a238ce3926ecc848107778eebeb50850d928aea311845694334101aaa69b7fa.rar,data\raw\malware_bazaar\8a238ce3926ecc848107778eebeb50850d928aea311845694334101aaa69b7fa.rar,2660,68,1,0,0,0,0.014705882352941176,archive,0,0,0,1,0,1,1,0,0,0,0,7.764526619434111,5.030639062229566,0.35789473684210527,0.039097744360902256,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
