label,filename,filepath,file_size,filename_length,extension_count,has_double_extension,has_uppercase_extension,has_unicode_control_char,special_char_ratio,extension_category,is_executable_extension,is_script_extension,is_macro_document,is_archive_extension,is_unknown_extension,magic_bytes_known,magic_bytes_valid,extension_mime_mismatch,has_content_type,claimed_mime_mismatch,embedded_file_signature_count,byte_entropy,header_entropy,printable_ratio,null_byte_ratio,unique_byte_count,url_count,ip_address_count,base64_candidate_count,suspicious_command_count,execution_api_count,network_api_count,obfuscation_pattern_count,suspicious_string_count,archive_entry_count,executable_entry_count,script_entry_count,archive_depth,compression_ratio,archive_bomb_suspected
benign,add-firewall-rules.ps1,data/raw/powershell-samples/scripts/add-firewall-rules.ps1,1732,22,1,0,0,0,0.13636363636363635,script,0,1,0,0,0,0,0,0,0,0,0,5.274859546541789,5.274859546541789,0.9093533487297921,0.0,82,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,alert.ps1,data/raw/powershell-samples/scripts/alert.ps1,830,9,1,0,0,0,0.1111111111111111,script,0,1,0,0,0,0,0,0,0,0,0,5.494219975262836,5.494219975262836,0.9048192771084337,0.0,87,2,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,brew-coffee.ps1,data/raw/powershell-samples/scripts/brew-coffee.ps1,1620,15,1,0,0,0,0.13333333333333333,script,0,1,0,0,0,0,0,0,0,0,0,4.311814713539995,4.311814713539995,0.9049382716049382,0.0,84,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,build-repo.ps1,data/raw/powershell-samples/scripts/build-repo.ps1,7006,14,1,0,0,0,0.14285714285714285,script,0,1,0,0,0,0,0,0,0,0,0,5.291061697542076,5.284528918211401,0.8980873536968312,0.0,97,1,0,0,3,0,0,0,3,0,0,0,0,0.0,0
benign,build-repos.ps1,data/raw/powershell-samples/scripts/build-repos.ps1,1113,15,1,0,0,0,0.13333333333333333,script,0,1,0,0,0,0,0,0,0,0,0,5.397081353259676,5.397081353259676,0.8930817610062893,0.0,86,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,calculate-BMI.ps1,data/raw/powershell-samples/scripts/calculate-BMI.ps1,789,17,1,0,0,0,0.11764705882352941,script,0,1,0,0,0,0,0,0,0,0,0,5.327694268943906,5.327694268943906,0.9188846641318125,0.0,79,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-autostart.ps1,data/raw/powershell-samples/scripts/cd-autostart.ps1,979,16,1,0,0,0,0.125,script,0,1,0,0,0,0,0,0,0,0,0,5.4018045397267365,5.4018045397267365,0.9080694586312564,0.0,86,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-crashdumps.ps1,data/raw/powershell-samples/scripts/cd-crashdumps.ps1,1167,17,1,0,0,0,0.11764705882352941,script,0,1,0,0,0,0,0,0,0,0,0,5.337654644036859,5.337654644036859,0.9143101970865467,0.0,89,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-desktop.ps1,data/raw/powershell-samples/scripts/cd-desktop.ps1,1072,14,1,0,0,0,0.14285714285714285,script,0,1,0,0,0,0,0,0,0,0,0,5.341247470221141,5.341247470221141,0.8833955223880597,0.0,84,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-docs.ps1,data/raw/powershell-samples/scripts/cd-docs.ps1,1069,11,1,0,0,0,0.18181818181818182,script,0,1,0,0,0,0,0,0,0,0,0,5.370078786706688,5.370078786706688,0.8999064546304958,0.0,86,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-downloads.ps1,data/raw/powershell-samples/scripts/cd-downloads.ps1,1124,16,1,0,0,0,0.125,script,0,1,0,0,0,0,0,0,0,0,0,5.355705474078948,5.355705474078948,0.9012455516014235,0.0,86,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-dropbox.ps1,data/raw/powershell-samples/scripts/cd-dropbox.ps1,869,14,1,0,0,0,0.14285714285714285,script,0,1,0,0,0,0,0,0,0,0,0,5.40108455876789,5.40108455876789,0.8906789413118527,0.0,86,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-etc.ps1,data/raw/powershell-samples/scripts/cd-etc.ps1,886,10,1,0,0,0,0.2,script,0,1,0,0,0,0,0,0,0,0,0,5.43703663742983,5.43703663742983,0.8769751693002258,0.0,86,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-fonts.ps1,data/raw/powershell-samples/scripts/cd-fonts.ps1,723,12,1,0,0,0,0.16666666666666666,script,0,1,0,0,0,0,0,0,0,0,0,5.401356462300708,5.401356462300708,0.8727524204702628,0.0,85,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-home.ps1,data/raw/powershell-samples/scripts/cd-home.ps1,824,11,1,0,0,0,0.18181818181818182,script,0,1,0,0,0,0,0,0,0,0,0,5.3725100757668445,5.3725100757668445,0.8932038834951457,0.0,87,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-jenkins.ps1,data/raw/powershell-samples/scripts/cd-jenkins.ps1,937,14,1,0,0,0,0.14285714285714285,script,0,1,0,0,0,0,0,0,0,0,0,5.389411333090484,5.389411333090484,0.8868729989327642,0.0,87,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-logs.ps1,data/raw/powershell-samples/scripts/cd-logs.ps1,855,11,1,0,0,0,0.18181818181818182,script,0,1,0,0,0,0,0,0,0,0,0,5.426922600392066,5.426922600392066,0.8830409356725146,0.0,86,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-music.ps1,data/raw/powershell-samples/scripts/cd-music.ps1,1051,12,1,0,0,0,0.16666666666666666,script,0,1,0,0,0,0,0,0,0,0,0,5.388589080270158,5.388589080270158,0.8981921979067554,0.0,87,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-nextcloud.ps1,data/raw/powershell-samples/scripts/cd-nextcloud.ps1,887,16,1,0,0,0,0.125,script,0,1,0,0,0,0,0,0,0,0,0,5.37902186602736,5.37902186602736,0.8928974069898534,0.0,86,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-onedrive.ps1,data/raw/powershell-samples/scripts/cd-onedrive.ps1,873,15,1,0,0,0,0.13333333333333333,script,0,1,0,0,0,0,0,0,0,0,0,5.371099787883013,5.371099787883013,0.8911798396334479,0.0,86,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-pics.ps1,data/raw/powershell-samples/scripts/cd-pics.ps1,1075,11,1,0,0,0,0.18181818181818182,script,0,1,0,0,0,0,0,0,0,0,0,5.341167297229223,5.341167297229223,0.9004651162790698,0.0,86,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-public.ps1,data/raw/powershell-samples/scripts/cd-public.ps1,1000,13,1,0,0,0,0.15384615384615385,script,0,1,0,0,0,0,0,0,0,0,0,5.39927030463642,5.39927030463642,0.875,0.0,87,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-recent.ps1,data/raw/powershell-samples/scripts/cd-recent.ps1,865,13,1,0,0,0,0.15384615384615385,script,0,1,0,0,0,0,0,0,0,0,0,5.405267692333056,5.405267692333056,0.8959537572254336,0.0,87,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-recycle-bin.ps1,data/raw/powershell-samples/scripts/cd-recycle-bin.ps1,1168,18,1,0,0,0,0.16666666666666666,script,0,1,0,0,0,0,0,0,0,0,0,5.491705145295037,5.491705145295037,0.8946917808219178,0.0,93,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-repo.ps1,data/raw/powershell-samples/scripts/cd-repo.ps1,2430,11,1,0,0,0,0.18181818181818182,script,0,1,0,0,0,0,0,0,0,0,0,5.042129829780949,5.042129829780949,0.922633744855967,0.0,88,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-repos.ps1,data/raw/powershell-samples/scripts/cd-repos.ps1,2190,12,1,0,0,0,0.16666666666666666,script,0,1,0,0,0,0,0,0,0,0,0,4.961045315758016,4.961045315758016,0.9365296803652968,0.0,85,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-root.ps1,data/raw/powershell-samples/scripts/cd-root.ps1,741,11,1,0,0,0,0.18181818181818182,script,0,1,0,0,0,0,0,0,0,0,0,5.397962742171784,5.397962742171784,0.8852901484480432,0.0,84,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-screenshots.ps1,data/raw/powershell-samples/scripts/cd-screenshots.ps1,1355,18,1,0,0,0,0.1111111111111111,script,0,1,0,0,0,0,0,0,0,0,0,5.161419371620531,5.161419371620531,0.9114391143911439,0.0,86,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-scripts.ps1,data/raw/powershell-samples/scripts/cd-scripts.ps1,852,14,1,0,0,0,0.14285714285714285,script,0,1,0,0,0,0,0,0,0,0,0,5.327838147633628,5.327838147633628,0.8967136150234741,0.0,83,1,0,0,5,0,0,0,5,0,0,0,0,0.0,0
benign,cd-ssh.ps1,data/raw/powershell-samples/scripts/cd-ssh.ps1,777,10,1,0,0,0,0.2,script,0,1,0,0,0,0,0,0,0,0,0,5.3975773669947245,5.3975773669947245,0.8777348777348777,0.0,87,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-sync.ps1,data/raw/powershell-samples/scripts/cd-sync.ps1,871,11,1,0,0,0,0.18181818181818182,script,0,1,0,0,0,0,0,0,0,0,0,5.376086505933873,5.376086505933873,0.8909299655568312,0.0,86,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-temp.ps1,data/raw/powershell-samples/scripts/cd-temp.ps1,1051,11,1,0,0,0,0.18181818181818182,script,0,1,0,0,0,0,0,0,0,0,0,5.339798805733086,5.339798805733086,0.9019980970504282,0.0,86,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-templates.ps1,data/raw/powershell-samples/scripts/cd-templates.ps1,1066,16,1,0,0,0,0.125,script,0,1,0,0,0,0,0,0,0,0,0,5.321531153558426,5.321531153558426,0.899624765478424,0.0,84,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
